id,name,username,description,location,profile_image_url,url,verified,followers_count,following_count,tweet_count,listed_count
212298649,David Weston FCCT,informed_edu,"CEO @TeacherDevTrust, Chair @educationgovuk CPD Group, former physics/maths teacher, @tes blogger. Advisor @LGBTedUK 🏳️‍🌈 Book: https://t.co/tmTUglkaXu",London,https://pbs.twimg.com/profile_images/1359606373814779905/BhSUOaPT_normal.jpg,https://t.co/qFT9bqwO0G,1,35655,13840,53769,618
338652121,Emma Hogan,hoganem,"From early 2021: Americas Editor @TheEconomist (Latin America, Canada and the Caribbean).",,https://pbs.twimg.com/profile_images/1078689487251742720/ytT2Dp-8_normal.jpg,https://t.co/z5oYzHI8AQ,1,10349,917,87,234
18087961,Alex Segura,alex_segura,"Writer @starwars Poe Dameron Free Fall, Black Ghost, Lethal Lit, Secret Identity, Pete Fernandez, Co-President @archiecomics rep: @jgetzler @HGLiterary 🇨🇺🇺🇸","NYC, MIA, Riverdale, Yavin 4",https://pbs.twimg.com/profile_images/656613513339637761/KwjS9_pe_normal.jpg,https://t.co/finXomOPtU,1,27590,19939,1761,877
403908693,Gregory Conley,GregTHR,President @AVABoard. #HarmReduction and #Vaping advocate. Contact: 6O9-947-8O59 gconley at vaping dot org,"Medford, New Jersey",https://pbs.twimg.com/profile_images/1175802306815827969/H84wtcSe_normal.jpg,https://t.co/wTvirXkNMu,1,18454,6098,41570,251
1543321040,Orla Hegarty,Orla_Hegarty,"Architect, Asst Professor at @UCDArch FRIAI RIBA ARB ...opinions my own etc. #CovidIsAirborne #Housing #SustainableDevelopment #Architecture #Construction","Dublin City, Ireland",https://pbs.twimg.com/profile_images/1277884989410103296/2GhRmpUE_normal.jpg,,0,9550,2798,19051,119
94489858,Jose I. Hernandez G.,ignandez,Jose Ignacio Hernandez G. Venezolano. Profesor Derecho Administrativo UCV/UCAB V.Fellow @HarvardGrwthLab,Boston Caracas,https://pbs.twimg.com/profile_images/956632950984110080/uJqerHG0_normal.jpg,https://t.co/53RgRPn5qz,0,68953,4682,30297,493
89583009,Ken Goldberg,ken_goldberg,"artist, Cal engineering prof, rockets, redwoods, rebels, robots.",California,https://pbs.twimg.com/profile_images/1353448768331419653/xiqO24p8_normal.jpg,https://t.co/Om6cWBnqEl,0,7459,3012,5146,295
40408827,Chris Jones,jonesnews,Emmy winning investigative reporter.  Our Beyond The Books unit takes a deep dive into education spending.,Salt Lake City,https://pbs.twimg.com/profile_images/1199434840585584640/2I1GZx-N_normal.jpg,https://t.co/ueiQQAWfj6,1,7256,6809,20053,204
280596708,Pete Davis 🌱,PeteDDavis,"Neighbor 
Co-founder @DemocracyPolicy
Book out in May: https://t.co/fNW2zyjGqu
Co-producing @PutnamDoc
Newsletter at: https://t.co/SVYWi4F6k3","Falls Church, VA",https://pbs.twimg.com/profile_images/1344274288296210433/dahIw0_F_normal.jpg,https://t.co/NMCBeet8Qy,0,5334,2221,5164,44
31701010,Business Industry Expert,davidzmorris,"Gazer into Darkess. Vaccine beat, Fintech, EVs, Fortune. Edit @fortuneledger.

日本語, BLM, Protocols not Platforms

Bitcoin is Magic: https://t.co/w6M3vUjC5M

PhD @Uiowa","Bushwick, Brooklyn",https://pbs.twimg.com/profile_images/1333443050450919425/MfcRDUyT_normal.jpg,https://t.co/ek0QDNktui,0,5848,3192,36289,277
19403405,Kenneth C. Davis,kennethcdavis,"Books: Don't Know Much About® History, In the Shadow of Liberty, More Deadly Than War, Strongman: The Rise of Five Dictators and the Fall of Democracy",NYC,https://pbs.twimg.com/profile_images/1321823410922684417/IBESoY9p_normal.jpg,https://t.co/9Qvjbx1deI,0,7832,8182,30597,259
285818690,Wes Burdine,MnNiceFC,"PhD in Literature. 
@FiftyFiveOne podcast.
Owner of @blackhartstp
He/Him
Luxury space communism now.
alt for people I know: @wesaltfc","Saint Paul, MN",https://pbs.twimg.com/profile_images/1323993449364934659/72QN2HsY_normal.jpg,https://t.co/ynpXxQGyD0,1,7307,3015,48577,188
18614130,Mark Reardon,MarkReardonKMOX,"@KMOX Talk Show Host/Movie Critic,@DietCoke addict, music fanatic. @mizzou alum. I wear headphones for a living. @criticschoice/@sagaftra/@stlfilmcritics","St. Louis, MO",https://pbs.twimg.com/profile_images/1187838936489422848/aYuoyyTQ_normal.jpg,https://t.co/6pb4jZgZf0,1,12174,1243,33004,362
259873788,Moms #ClimateActionNow,CleanAirMoms,We're a community of moms and dads who are uniting for clean air and our kids’ health. Learn about who we are at link!,United States,https://pbs.twimg.com/profile_images/1280147302108274691/sSorySXG_normal.jpg,https://t.co/pfGJ92YoXT,1,28658,20605,175054,813
14301468,Kumar Deepam,kumardeepam,"Jack of no trades, master of none :-)",Milky Way,https://pbs.twimg.com/profile_images/862488358504747012/3TqgdB8i_normal.jpg,,0,9696,5616,10733,186
112496707,Lisa Gray,LisaGray_HouTX,"Reporter and podcaster, Houston Chronicle. Inextricably, inexplicably attached to Houston.","Houston, TX",https://pbs.twimg.com/profile_images/1296807128632627201/OI8fai0N_normal.jpg,https://t.co/8vkn4yTtO5,1,10094,6684,10495,274
236101180,Alexis Benveniste,apbenven,covering business + media @cnn. previously @business. alexis.benveniste@cnn.com,nyc,https://pbs.twimg.com/profile_images/1338206519150698496/G2PE3DV4_normal.jpg,https://t.co/dXsVDkvUv4,1,14131,1595,25518,197
15872935,Mally Skok,mallyskok,"Principal of Interior Design and Award Winning Fabric Design Company. Internationally published, member of Design Leadership Network. Curious, Liberal, Traveler",Boston,https://pbs.twimg.com/profile_images/723870440003932160/x07Slrsg_normal.jpg,https://t.co/HbW1PDUkO9,0,14292,10958,144423,368
1702611,chris grant,chrisgrant,"SVP @voxmediainc, @polygon & @verge

wielder of the controller, Real Gamer",E1M1,https://pbs.twimg.com/profile_images/426428347954909184/_zTlKxC__normal.jpeg,,1,23502,1110,1170,835
593289567,Prof Peter Hotez MD PhD,PeterHotez,"Vaccine Scientist-Pediatrician-Author-Combating Antiscience, Prof Dean @BCM_TropMed @TexasChildrens, Univ Prof @Baylor, Hagler Inst @TAMU, Founding Ed @PLOSNTDs","Montrose, Houston TX",https://pbs.twimg.com/profile_images/1059947506275049473/qLf-czJy_normal.jpg,https://t.co/v6pf6iBGci,1,129644,2917,23634,2211
39416218,"Ashish K. Jha, MD, MPH",ashishkjha,"Physician, researcher, advocate for the notion that an ounce of data is worth a thousand pounds of opinion

Views here surely my own

Professor, Dean @Brown_SPH","Providence, RI",https://pbs.twimg.com/profile_images/1206973402176606208/BB8EX4ci_normal.jpg,https://t.co/lXcBkTLpPS,1,172233,568,10532,3012
28413037,Lora Kratchounova,LoraScratch,"Digital #marketing, #PR & social media for #tech and #healthIT cos. Some think I mentor at @Techstars Boston, mostly I work @ScratchMM honesty, w/ownership","Boston, MA, USA",https://pbs.twimg.com/profile_images/1697569436/Lora_photo_small_normal.jpg,http://t.co/wv2rCmPvwG,0,11458,4424,9120,521
47438403,Max Bergmann,maxbergmann,"Sr. Fellow at CAP and Director of @Moscow_project. Host @assetpodcast. Fmr State Dept, dad, husband, (no longer suffering) DC sports fan, Tottenham, Gators",Washington DC,https://pbs.twimg.com/profile_images/1016756611866611712/x_zDMvUa_normal.jpg,https://t.co/avve5hNPAt,1,19085,1560,20631,330
15306376,B I C E P,feelmybicep,NEW ALBUM ‘ISLES’ OUT NOW https://t.co/d4GMqBd4QE enquires: simon@thisismusicltd.com & luke@thisismusicltd.com // booking: john@higher-ground.de,ldn,https://pbs.twimg.com/profile_images/1247881819988492291/YBhiBVv0_normal.jpg,https://t.co/zyeGQuZpn2,0,60569,1053,14773,506
400199567,ZipRecruiter,ZipRecruiter,"ZipRecruiter is a leading online employment marketplace, actively connecting people to their next great opportunity.",U.S. | U.K. | Canada | Israel,https://pbs.twimg.com/profile_images/1159952977416769536/FQxu0i53_normal.jpg,http://t.co/qk2cu8EtDk,1,16360,807,10089,259
1.15E+18,Bastiat,EverydayBastiat,"American attorney streaming on Twitch. I argue for personal liberty, free markets, free movement of people, strong military alliances, and the Constitution.","Florida, USA",https://pbs.twimg.com/profile_images/1346706559787794434/sgj4RD76_normal.jpg,https://t.co/y8hxVKg7dn,0,13392,851,7192,60
3175601,Vince Fakhoury Horn,VinceFHorn,🌎 Earthling 🎙 Podcaster ☸️ Teacher 🧘🏻‍♂️ Contemplative 🌱 Homesteader ❤️ Husband 👦🏻 Father 🧬 Human ❓Being,"Western North Carolina, USA ",https://pbs.twimg.com/profile_images/1355702856641355786/0X6POAe8_normal.jpg,https://t.co/ioz2NFfZD4,0,9425,322,23972,417
18395385,Gabe LeBeau,GabeLeBeau,"Caffeinated investor. Amateur wanderer with a camera. Bullish of things digital, decentralized, and sustainable.",Kauai,https://pbs.twimg.com/profile_images/1358831922021978113/OJ-O4W9g_normal.jpg,https://t.co/m6F2xrtmIL,0,7576,3556,4142,0
78716886,Steven Ginsberg,stevenjay,National Editor @washingtonpost -- in it for America // steven [dot] ginsberg [at] washpost [dot] com,Washington D.C.,https://pbs.twimg.com/profile_images/519844493441236992/qQa4av7t_normal.jpeg,http://t.co/7pBGh2cFHd,1,15158,2269,7284,574
16350884,Darryl Murphy,darryljoemurphy,@Channel4News Westminster News Editor at @ITN #pusb,London via the Midlands,https://pbs.twimg.com/profile_images/1184137213979877381/kmixn4Hz_normal.jpg,https://t.co/Ecvd9ITEY7,1,6256,10000,12812,130
99012883,William Turton,WilliamTurton,"Reporter at Bloomberg News | Send me an email: 

wturton1@bloomberg.net","731 Lexington Ave, NYC",https://pbs.twimg.com/profile_images/1329129985299374080/ktD_YhbX_normal.jpg,https://t.co/b9bxNMDt6O,1,26903,1042,597,607
265729353,Leigh Stein,rhymeswithbee,"Writer interested in what the internet is doing to us. Author of the novel SELF CARE and the poetry collection WHAT TO MISS WHEN, forthcoming in August.","Norwalk, CT",https://pbs.twimg.com/profile_images/1316534027864739842/7WasMG4C_normal.jpg,https://t.co/QSglo1x2Z4,1,7369,1219,18073,195
38915681,Ethical Atheist,FarmerG_Paradox,"Mostly politics centered around the evils of whiteness, some cycling, pets and pics of Paradox, my home in the mountains of NC. AKA Greg Schisla in real life.","Trumplandia, USA",https://pbs.twimg.com/profile_images/1357449437715591168/FPGULUY0_normal.jpg,,0,9094,7358,17736,6
139735405,NORTH EAST SPORT,NESportCIC,"Founded by an authentic angry bloke from Sunderland in 2009 a deeply rooted community organisation created for young people to be happy, healthy & hopeful",North East Of England,https://pbs.twimg.com/profile_images/1349039029107437581/V88oDh_o_normal.jpg,https://t.co/94ihW84UZH,0,14339,70,8085,143
1713097236,Seri🌱,Seriiiously,Aspiring to cover the world in greenery!,"Michigan, USA",https://pbs.twimg.com/profile_images/860119632321105921/BCizEIr3_normal.jpg,https://t.co/krGqPk7YRB,0,6191,1253,25027,43
5512832,Rich Barton,Rich_Barton,"Father, husband, entrepreneur, coach, & all around grateful guy. CEO of @ZillowGroup",Seattle,https://pbs.twimg.com/profile_images/378800000717336930/9480dc85ef6528bf323e3715f2b16bcf_normal.jpeg,https://t.co/KQAZXENSld,1,27435,321,4454,748
36206094,Green Apple Books,GreenAppleBooks,"Co-owner of Green Apple Books.  
Person who likes to read.
We are OPEN daily from 10am to 9pm.",San Francisco,https://pbs.twimg.com/profile_images/1263173446554402816/2XtEmmRz_normal.jpg,http://t.co/NjFYbFdXUg,1,16760,1262,15454,521
17605855,Chris MacDonald,ethicsblogger,"Professor, ethicist-philosopher; Director, Ted Rogers Leadership Center @TRSMRyersonU he/him","Toronto, Canada",https://pbs.twimg.com/profile_images/1337780572677148673/fgOb-0ae_normal.jpg,https://t.co/6aA0t48jK6,0,8140,3326,25660,534
2409272168,Motus,motusdotcom,"Simplifying reimbursement for your workers: in office, remote and on the go 🖥🏡📱","Boston, MA",https://pbs.twimg.com/profile_images/1277999779432333321/kIYU6QuY_normal.jpg,https://t.co/rahHOyXeEg,0,5126,713,2920,100
239420854,C.J. Holmes ♟️,CjHolmes22,philly hoops writer @theathleticphi,"Philadelphia, PA",https://pbs.twimg.com/profile_images/1325282889731289088/p-bKwQfe_normal.jpg,https://t.co/cj1PzMKe9f,1,5765,2416,35894,112
18602791,harry reis,harryreis,"Director, Policy+Strategy @NewIsraelFund. Past: Dorot Fellow, Special Assistant to #CEO @ADL @WashInstitute @BrownUniversity. 🏳️‍🌈 Views my own. Block trolls.","Brooklyn, NY",https://pbs.twimg.com/profile_images/828987245176582144/1RF_8BJF_normal.jpg,https://t.co/Geh4eIzdCN,0,5663,5884,53873,87
20650147,Chris Balfe,cbalfe,"Partner, @redseatventures - Building digital media startups. Nantucket, Red Sox, DMB.","New York, NY",https://pbs.twimg.com/profile_images/235462183/n569543478_1536781_8863_normal.jpg,https://t.co/FhtWVtpDTS,1,6694,1716,2781,151
254002724,Justin Giboney,JustinEGiboney,Christian | Husband and Father | Attorney | Political Strategist | Vanderbilt Football Alumnus | @ANDcampaign | Isaiah 6:8,Atlanta,https://pbs.twimg.com/profile_images/1181626039287595011/VP4pH602_normal.jpg,,0,15949,717,6955,132
44027178,Karen Vaites,karenvaites,"Edugeek, Curriculum Maven, Equity Advocate, Meme Aficionado, Proud Mom.",NYC,https://pbs.twimg.com/profile_images/1268132353295204355/0p5x6iiQ_normal.jpg,https://t.co/mD5DTEH0po,0,9944,6074,42156,387
29738618,Michael Slaby,slaby,"Technology, politics, and saving the world in various combinations — Chief Strategist at Harmony Labs—author For ALL the People coming 2/23 https://t.co/W9nxg9pohm","Rhinebeck, NY",https://pbs.twimg.com/profile_images/1339677218860052481/XcKwvC4Z_normal.jpg,https://t.co/I9wCFwzwL0,1,7993,3338,2642,383
164075542,Josh Wingrove,josh_wingrove,"White House reporter, Bloomberg News. I cover the coronavirus a lot. Views are my own. e: jwingrove4@bloomberg.net, insta: josh_wingrove",,https://pbs.twimg.com/profile_images/1308955552257638401/8LyqrUgr_normal.jpg,,1,54300,6211,56624,1344
380608558,John Bechard,JohnBechard,Proud American Liberal. Lifelong Boston Red Sox fan.  Retired NAVAIR Acquisition Guy.  Former vodka enthusiast. Tuxedo cat lover. INFJ. Live for March Madness!,"Portland, Maine",https://pbs.twimg.com/profile_images/1355268067551535108/ygIFW2wm_normal.jpg,https://t.co/Dbswq83Y9M,0,24321,24983,194083,209
14079852,Kelly Phillips Erb,taxgirl,"I tell & share stories for @tax and @taxgirlpodcast.
#Tax lawyer, plant lover, traveler, reader.
Happiest with #coffee ☕ & my kids.
Be curious, not judgmental.",Greater Philadelphia,https://pbs.twimg.com/profile_images/1305477590388539393/EyFbNaXg_normal.jpg,https://t.co/NXl6gCjT7u,1,46674,6399,58047,1492
87983041,Khashoggi’s Ghost,UROCKlive1,"Not a ghost, just a reminder.

Fan of the *real* media and the ""deep state"" aka the ""rule of law.""

Not a fan of mobsters and liars.

Democracy is worth saving.",Beautiful Northern California,https://pbs.twimg.com/profile_images/1792624442/000_serena_public_2012_normal.jpg,,0,198569,89728,297943,529
22854436,Jandy Nelson,jandynelson,"I’m the NY Times bestselling author of the novels The Sky Is Everywhere & I'll Give You the Sun, which won the Printz Award. Screenwriter too. https://t.co/Zb56poVI8Q",San Francisco,https://pbs.twimg.com/profile_images/597617139617431552/exC8C6TC_normal.jpg,http://t.co/BJ8qQikA95,0,15525,4194,13139,330
17400407,Marilyn Terrell,Marilyn_Res,I was Chief Researcher of National Geographic Traveler magazine for 16 years. I’d rather be off exploring but I’m staying home to stay healthy. 🙂🌎,Northern Virginia,https://pbs.twimg.com/profile_images/1747116722/image1326250895_normal.png,,0,66867,34519,113181,2836
17514354,Waylon Lewis & Elephant Journal,elephantjournal,"Waylon Lewis, Editors, Writers, & the world's largest mindfulness community. PS: mask up, care for one another! Get: https://t.co/J6wfyp7HNa #mayitbeofbenefit","Boulder, Colorado",https://pbs.twimg.com/profile_images/788272862788411392/h7zUwAoW_normal.jpg,https://t.co/J6wfyp7HNa,1,93272,17922,67377,3620
848645196,Miles Surrey,HKSurrey,"staff writer @ringer, sorry for all the Venom & Too Old to Die Young tweets","Brooklyn, NY",https://pbs.twimg.com/profile_images/1330175829540823041/A7fT5454_normal.jpg,https://t.co/Ji1kd5GPJ2,1,6782,1165,7894,120
170427506,Charles Power,CharlesPower,"Watching football so you don’t have to, not a Heisman voter and don’t live-tweet soccer matches. #ShuttleWhisperer",,https://pbs.twimg.com/profile_images/1206789351503474690/9o1zcGd0_normal.jpg,https://t.co/U3gRRE7LpN,0,7138,259,17611,139
18842214,Julie Fredrickson,AlmostMedia,Exited Founder. Doomer & meme stonk influencer 🥴 #startups #finance #scifi 👫to @AlexLMiller. via NYC & @Uchicago born in Silicon Valley,"Boulder, CO",https://pbs.twimg.com/profile_images/1246110204724498434/swM8hH2f_normal.jpg,https://t.co/RT321vFxMF,0,20868,5618,21592,289
67237527,Nathan Fenno,nathanfenno,Los Angeles Times enterprise reporter focused on investigations | nathan.fenno@latimes.com | Romans 5:8,Los Angeles,https://pbs.twimg.com/profile_images/1174803109299683328/zRWcvB2c_normal.jpg,https://t.co/HKDgbQ13Kd,1,9089,1689,19135,346
